Zip Code,latitude,longitude,City,state,Store Number,Sales,Orders,Sales Forecast,Orders Forecast,Setup Cost,Decision
38767,34.140502,-90.784721,Rena Lara,MS,Q486,322467,30452,169136,40119,74777,1
38768,33.975737,-90.49977,Rome,MS,R486,200160,21114,119001,27239,103267,1
38769,33.864775,-90.985297,Rosedale,MS,S486,398098,37434,140971,16069,38705,1
38771,33.739965,-90.528989,Ruleville,MS,T486,140881,15974,303559,43311,80786,0
38772,33.559244,-91.052351,Scott,MS,U486,255115,23975,384620,23250,48442,1
38773,33.607259,-90.776876,Shaw,MS,V486,189666,14377,349163,13573,53878,0
38774,33.960037,-90.76286,Shelby,MS,W486,394920,23981,364230,46148,150611,1
38778,33.547117,-90.531332,Sunflower,MS,X486,372012,36189,236133,49968,119979,1
38781,33.908553,-90.756588,Winstonville,MS,Y486,229262,11096,165347,26089,87938,1
38801,34.222629,-88.774588,Tupelo,MS,Z486,174718,48816,273160,47777,189916,0
38804,34.281378,-88.672873,Tupelo,MS,A487,200482,39328,301356,33490,175542,1
38821,33.977521,-88.436749,Amory,MS,B487,333311,14454,263001,48052,100744,1
38824,34.520784,-88.643025,Baldwyn,MS,C487,156540,49603,286341,18583,14232,0
38826,34.301247,-88.841482,Belden,MS,D487,269943,30058,250863,30947,71603,1
38827,34.51691,-88.177452,Belmont,MS,E487,242362,12174,121539,37030,165046,1
38828,34.429858,-88.86919,Blue Springs,MS,F487,231677,34782,146154,19704,12884,1
38829,34.650609,-88.527209,Booneville,MS,G487,168142,22828,140414,43929,160103,0
38833,34.918147,-88.319035,Burnsville,MS,H487,295994,33938,328636,36113,156324,1
38834,34.917111,-88.571777,Corinth,MS,I487,358908,42334,352568,33477,69109,1
38838,34.546433,-88.255741,Dennis,MS,J487,173391,42638,386778,41248,49444,0
38841,34.352581,-89.015298,Ecru,MS,K487,181397,38931,212399,48918,144220,0
38843,34.262054,-88.376344,Fulton,MS,L487,150243,35968,126411,25429,87554,0
38844,33.838614,-88.255262,Gattman,MS,M487,159803,43624,137026,27775,96118,0
38846,34.85172,-88.385389,Glen,MS,N487,214748,12481,228119,40831,135147,1
38847,34.41254,-88.23296,Golden,MS,O487,218216,19418,120608,23477,56581,1
38848,33.937645,-88.271066,Greenwood Springs,MS,P487,295905,11286,245965,27577,109853,1
38849,34.460959,-88.696052,Guntown,MS,Q487,219826,18112,170100,37460,116835,1
38850,34.058891,-89.057937,Houlka,MS,R487,340686,21088,379735,26466,196528,1
38851,33.9105,-88.968194,Houston,MS,S487,147147,28267,333820,42263,143659,0
38852,34.843688,-88.213248,Iuka,MS,T487,152202,32865,135326,48186,192706,0
38855,34.323342,-88.485408,Mantachie,MS,U487,180187,15835,194738,46473,132416,0
38856,34.467115,-88.455149,Marietta,MS,V487,280691,28973,140670,44333,178278,1
38857,34.281521,-88.574989,Mooreville,MS,W487,254329,22048,320283,41062,53244,1
38858,34.099952,-88.549476,Nettleton,MS,X487,301573,10067,281025,41655,104291,1
38859,34.514877,-88.375117,New Site,MS,Y487,146335,19036,162541,23226,70989,0
38860,33.971749,-88.761409,Okolona,MS,Z487,336231,48456,250897,22650,189070,1
38862,34.168139,-88.623239,Plantersville,MS,A488,293838,45613,145596,29692,37371,1
38863,34.217915,-89.019053,Pontotoc,MS,B488,124050,39376,208861,48454,98243,0
38864,34.157283,-89.207666,Randolph,MS,C488,325423,23251,301911,25475,87059,1
38865,34.788031,-88.595406,Rienzi,MS,D488,100963,39552,393836,19980,83983,0
38866,34.36762,-88.680078,Saltillo,MS,E488,191653,16447,205336,17049,178171,0
38868,34.123549,-88.762644,Shannon,MS,F488,193422,43051,241701,10409,155228,0
38869,34.357456,-88.835132,Sherman,MS,G488,223940,37249,247041,26821,136242,1
38870,34.067434,-88.336282,Smithville,MS,H488,332543,17132,334615,29304,133778,1
38871,34.381713,-89.247255,Thaxton,MS,I488,392940,22210,374412,40573,166054,1
38873,34.659698,-88.242903,Tishomingo,MS,J488,102830,37863,312548,32214,104407,0
38876,34.21359,-88.230292,Tremont,MS,K488,323543,42625,243574,49645,89921,1
38878,33.904511,-89.187449,Vardaman,MS,L488,159966,13427,334283,37730,165925,0
38879,34.184616,-88.718163,Verona,MS,M488,175606,10964,254529,45034,45313,0
38901,33.762528,-89.802915,Grenada,MS,N488,334480,26072,126923,48136,185798,1
38913,34.138881,-89.384872,Banner,MS,O488,294055,23201,143389,49423,105390,1
38914,33.846213,-89.416592,Big Creek,MS,P488,235909,21473,203875,13754,157704,1
38915,34.03764,-89.388855,Bruce,MS,Q488,135726,43803,209697,44081,180281,0
38916,33.816534,-89.35274,Calhoun City,MS,R488,389000,25164,370608,47422,162648,1
38917,33.55784,-90.008168,Carrollton,MS,S488,339626,17487,277768,28933,26552,1
38920,33.910061,-89.995338,Cascilla,MS,T488,280364,25206,268321,29138,100171,1
38921,33.982154,-90.144181,Charleston,MS,U488,233831,21136,194794,14593,123793,1
38922,33.932695,-89.649202,Coffeeville,MS,V488,183960,26763,165996,40834,27278,0
38923,33.388567,-89.988589,Coila,MS,W488,363941,23191,175814,16405,105546,1
38924,33.29149,-90.224611,Cruger,MS,X488,243819,44499,287506,31722,137791,1
38925,33.62603,-89.634279,Duck Hill,MS,Y488,277337,38965,349669,49810,60227,1
38927,34.142879,-90.026843,Enid,MS,Z488,230153,42962,189525,41139,73041,1
38928,33.869471,-90.291749,Glendora,MS,A489,172054,19713,268924,35521,166629,0
38929,33.73946,-89.531313,Gore Springs,MS,B489,369877,42109,285071,10491,53329,1
38930,33.538034,-90.154409,Greenwood,MS,C489,247920,28783,301624,21427,165085,1
38940,33.744195,-90.056814,Holcomb,MS,D489,323132,26979,136247,18182,187256,1
38941,33.484573,-90.358231,Itta Bena,MS,E489,226164,24085,365816,33279,158884,1
38943,33.539901,-89.845569,Mc Carley,MS,F489,386198,38806,290569,49131,165991,1
38944,33.765008,-90.341539,Minter City,MS,G489,252184,18437,363696,38491,82187,1
38945,33.600948,-90.168029,Money,MS,H489,312983,29729,387009,17018,77590,1
38946,33.364004,-90.378549,Morgan City,MS,I489,305895,12024,188449,29655,193089,1
38947,33.533842,-89.898549,North Carrollton,MS,J489,346497,27605,390450,39393,187271,1
38948,34.067711,-89.882122,Oakland,MS,K489,157511,18557,193057,14959,184897,0
38949,34.191573,-89.425419,Paris,MS,L489,373850,22534,390429,23315,136924,1
38950,33.733058,-90.200045,Philipp,MS,M489,210684,28498,274050,20366,156045,1
38951,33.973783,-89.29049,Pittsboro,MS,N489,157066,47279,130615,10524,165974,0
38952,33.628122,-90.344867,Schlater,MS,O489,311139,41254,205151,18500,37919,1
38953,33.930672,-89.933405,Scobey,MS,P489,265071,12735,321766,42256,196606,1
38954,33.41541,-90.212157,Sidon,MS,Q489,346039,40045,105005,10605,36873,1
38957,33.991776,-90.350322,Sumner,MS,R489,328470,10832,184751,30486,15130,1
38958,33.303673,-90.428149,Swan Lake,MS,S489,376212,39479,153069,23067,105425,1
38961,33.954527,-89.914974,Tillatoba,MS,T489,336702,32177,236101,39928,35599,1
38962,33.871721,-90.185145,Tippo,MS,U489,376782,46799,264808,35223,199844,1
38963,34.024854,-90.393065,Tutwiler,MS,V489,142900,27821,201537,46528,172366,0
38964,34.09906,-90.398491,Vance,MS,W489,205922,15648,190190,20467,148236,1
38965,34.135546,-89.601746,Water Valley,MS,X489,237397,43375,223685,45868,113989,1
38966,33.947038,-90.319159,Webb,MS,Y489,213576,39197,175589,28817,143228,1
38967,33.457399,-89.732453,Winona,MS,Z489,148318,16282,194224,44094,117477,0
39038,33.18606,-90.484577,Belzoni,MS,A490,180772,42735,103476,11935,169438,0
39039,32.81655,-90.217495,Benton,MS,B490,200929,19849,148657,17085,20619,1
39040,32.629706,-90.417476,Bentonia,MS,C490,142470,37513,394647,13971,95627,0
39041,32.404803,-90.468865,Bolton,MS,D490,245885,28498,307350,49344,95638,1
39042,32.197548,-89.895006,Brandon,MS,E490,387505,27048,298278,29874,43901,1
39044,32.029303,-89.974668,Braxton,MS,F490,189402,11524,200947,46763,30064,0
39045,32.819535,-89.784552,Camden,MS,G490,394732,44505,162204,17667,119301,1
39046,32.632163,-89.983933,Canton,MS,H490,178379,23486,343290,47414,53663,0
39047,32.421115,-89.945501,Brandon,MS,I490,260233,33664,223209,45117,10406,1
39051,32.778076,-89.490169,Carthage,MS,J490,390386,15068,167759,49928,81181,1
39054,32.774344,-90.939277,Cary,MS,K490,397324,16895,134747,45368,106929,1
39056,32.373751,-90.350864,Clinton,MS,L490,115319,39991,185059,14191,113576,0
39057,32.490854,-89.284427,Conehatta,MS,M490,378820,20155,379058,37759,15059,1
39059,31.982459,-90.355783,Crystal Springs,MS,N490,248691,16542,222141,13036,18215,1
39061,33.086397,-90.820582,Delta City,MS,O490,387522,46212,276231,27670,53634,1
39062,31.985095,-89.898309,D Lo,MS,P490,130053,14318,257187,41826,198815,0
39063,33.116674,-89.897489,Durant,MS,Q490,199004,11330,306825,14411,52086,0
39066,32.296627,-90.606153,Edwards,MS,R490,154904,37397,290734,23168,162201,0
39067,33.110083,-89.443782,Ethel,MS,S490,125021,37899,129266,18432,112962,0
39069,31.68616,-91.043249,Fayette,MS,T490,128884,29821,338149,21885,31528,0
39071,32.556371,-90.318383,Flora,MS,U490,274960,20939,390391,42272,148644,1
39073,32.102431,-90.135817,Florence,MS,V490,107241,45719,314500,33505,53650,0
39074,32.393704,-89.478007,Forest,MS,W490,102566,17431,135705,29578,163116,0
39078,31.878048,-90.188204,Georgetown,MS,X490,360131,26755,191988,33999,166709,1
39079,32.935327,-89.89855,Goodman,MS,Y490,234111,21910,360814,28299,122944,1
39082,31.941844,-90.120075,Harrisville,MS,Z490,310890,18927,290580,20806,195172,1
39083,31.844615,-90.477306,Hazlehurst,MS,A491,259736,44414,235708,19739,162300,1
39086,31.949428,-90.76663,Hermanville,MS,B491,116847,30891,162059,38246,94530,0
39088,32.754644,-90.703709,Holly Bluff,MS,C491,358677,41859,235790,31937,77640,1
39090,33.002016,-89.543898,Kosciusko,MS,D491,150561,33369,163747,34572,168619,0
39092,32.319548,-89.362401,Lake,MS,E491,246180,33515,125082,25242,199468,1
39094,32.58625,-89.663156,Lena,MS,F491,271317,13800,261464,30756,182942,1
39095,33.129605,-90.087121,Lexington,MS,G491,167031,19966,185027,32341,16796,0
39096,31.817636,-91.120698,Lorman,MS,H491,135908,31108,232987,22460,98349,0
39097,32.989067,-90.607666,Louise,MS,I491,108049,15993,178441,15714,171066,0
39108,33.149349,-89.338532,Mc Cool,MS,J491,290205,42579,397373,40084,140239,1
39110,32.504199,-90.147242,Madison,MS,K491,154930,25048,367871,43024,178270,0
39111,31.896635,-89.718092,Magee,MS,L491,388165,13844,238730,33965,182463,1
39113,32.913834,-91.017222,Mayersville,MS,M491,368047,20092,178318,28963,145984,1
39114,31.951836,-89.824587,Mendenhall,MS,N491,171236,21693,114505,37450,147410,0
39115,33.044863,-90.566898,Midnight,MS,O491,324055,18387,303918,44384,75428,1
39116,31.896441,-89.538254,Mize,MS,P491,250714,41030,135997,25362,149312,1
39117,32.296241,-89.656952,Morton,MS,Q491,366887,22811,208694,21805,186483,1
39119,31.751549,-89.670777,Mount Olive,MS,R491,367664,26503,203233,49367,80828,1
39120,31.508632,-91.358538,Natchez,MS,S491,345632,14673,137816,24420,156795,1
39140,31.749259,-90.020236,Newhebron,MS,T491,297239,49903,136038,24343,137452,1
39144,31.821262,-90.792159,Pattison,MS,U491,311575,36766,302391,28671,24867,1
39145,32.344663,-89.794359,Pelahatchie,MS,V491,249139,43839,394709,15474,142210,1
39146,32.875897,-89.99491,Pickens,MS,W491,275060,21390,397379,35831,137820,1
39149,31.831965,-90.010649,Pinola,MS,X491,151221,26631,203427,31496,22815,0
39150,32.004742,-90.976048,Port Gibson,MS,Y491,156405,24241,292776,44481,177184,0
39152,32.207475,-89.585474,Pulaski,MS,Z491,202775,19719,171443,43822,14750,1
39153,32.045133,-89.490046,Raleigh,MS,A492,314582,20215,225178,35365,196106,1
39154,32.225111,-90.444671,Raymond,MS,B492,208813,39467,393010,26665,154625,1
39156,32.547816,-90.776742,Redwood,MS,C492,318467,11147,119781,40542,98907,1
39157,32.425874,-90.169852,Ridgeland,MS,D492,191822,25082,298268,49546,148809,0
39159,32.826566,-90.935377,Rolling Fork,MS,E492,223331,43583,277836,27944,154275,1
39160,32.992412,-89.7648,Sallis,MS,F492,331318,39730,210168,38384,84342,1
39162,32.61879,-90.624439,Satartia,MS,G492,356646,18920,305213,44283,190532,1
39166,33.04082,-90.481639,Silver City,MS,H492,297675,39662,278014,37187,111047,1
39167,32.094163,-90.041201,Star,MS,I492,247754,16760,223044,29725,88226,1
39168,31.831878,-89.411823,Taylorsville,MS,J492,236374,47187,105420,41768,56602,1
39169,33.215516,-90.245118,Tchula,MS,K492,351562,14676,149643,40119,36280,1
39170,32.111772,-90.330654,Terry,MS,L492,346693,15784,394525,38999,172653,1
39174,32.401478,-90.159514,Tougaloo,MS,M492,129353,31791,344514,15095,68945,0
39175,32.090718,-90.631235,Utica,MS,N492,310370,38276,379093,21441,28886,1
39176,33.306079,-89.768327,Vaiden,MS,O492,345013,45414,192178,15610,23819,1
39177,32.623273,-90.800274,Valley Park,MS,P492,171324,31569,194588,43908,81627,0
39179,32.80244,-90.096935,Vaughan,MS,Q492,174360,11933,368208,37129,31007,0
39180,32.224042,-90.857132,Vicksburg,MS,R492,194393,14560,374364,31772,168748,0
39183,32.447078,-90.80661,Vicksburg,MS,S492,167331,20285,355365,17638,80011,0
39189,32.608003,-89.400149,Walnut Grove,MS,T492,307744,31808,262021,10403,124513,1
39191,31.711309,-90.424334,Wesson,MS,U492,392534,49471,119695,46013,192969,1
39192,33.183639,-89.762234,West,MS,V492,314235,35726,103544,39217,30910,1
39193,32.234475,-90.079333,Whitfield,MS,W492,174020,48910,296545,47800,144529,0
39194,32.845243,-90.520794,Yazoo City,MS,X492,119414,25810,136716,39099,86819,0
39201,32.289606,-90.184324,Jackson,MS,Y492,168075,44032,262445,39515,136629,0
39202,32.311113,-90.170982,Jackson,MS,Z492,294487,26105,320061,33946,100145,1
39203,32.308883,-90.200338,Jackson,MS,A493,272661,20267,367213,26940,57228,1
39204,32.279311,-90.206334,Jackson,MS,B493,223468,32364,349885,18702,82979,1
39206,32.372402,-90.172455,Jackson,MS,C493,382410,33684,131014,49893,122231,1
39208,32.259775,-90.09194,Pearl,MS,D493,185622,12218,235766,17625,68502,0
39209,32.395522,-90.293193,Jackson,MS,E493,370890,12051,294611,27744,27127,1
39211,32.372134,-90.122605,Jackson,MS,F493,140312,39451,136176,45413,68099,0
39212,32.243261,-90.280351,Jackson,MS,G493,227701,37797,359786,42380,14881,1
39213,32.392757,-90.23659,Jackson,MS,H493,279118,17582,154287,14205,35733,1
39216,32.333857,-90.159647,Jackson,MS,I493,103819,49731,360090,43300,176516,0
39217,32.299131,-90.210495,Jackson,MS,J493,243912,13893,159736,22949,87945,1
39218,32.230413,-90.159622,Richland,MS,K493,399532,23391,352867,29877,102541,1
39232,32.330662,-90.091792,Flowood,MS,L493,122018,16748,218258,21007,48724,0
39269,32.301109,-90.18889,Jackson,MS,M493,378054,47224,210480,21562,31233,1
39272,32.19061,-90.258327,Byram,MS,N493,252175,33864,331418,43295,150641,1
39301,32.273648,-88.580363,Meridian,MS,O493,375530,36313,156488,24422,48566,1
39305,32.463029,-88.714721,Meridian,MS,P493,366081,26822,283181,17066,107487,1
39307,32.334866,-88.796844,Meridian,MS,Q493,128793,27513,134816,48442,26227,0
39309,32.548929,-88.615424,Meridian,MS,R493,364926,10175,348589,16085,128485,1
39320,32.569335,-88.744163,Bailey,MS,S493,311173,11838,321390,33864,60821,1
39322,31.535469,-88.503696,Buckatunna,MS,T493,376596,30405,113291,40411,135035,1
39323,32.352256,-88.923758,Chunky,MS,U493,224079,31212,208050,41910,158670,1
39325,32.561988,-88.877508,Collinsville,MS,V493,288485,21965,121393,45472,184888,1
39326,32.602744,-88.656165,Daleville,MS,W493,170721,35705,249744,19005,33872,0
39327,32.446095,-89.118554,Decatur,MS,X493,360478,23983,365889,11917,191319,1
39328,32.743509,-88.698611,De Kalb,MS,Y493,120013,20290,347855,43045,125939,0
39330,32.180797,-88.843394,Enterprise,MS,Z493,130920,17292,178039,34560,109017,0
39332,32.3043,-88.998857,Hickory,MS,A494,219305,12320,334682,18182,71311,1
39335,32.533136,-88.49109,Lauderdale,MS,B494,390143,35596,146119,30385,57226,1
39336,32.300601,-89.2622,Lawrence,MS,C494,293547,25749,291693,22105,172053,1
39337,32.507687,-88.97998,Little Rock,MS,D494,204305,22078,197469,30761,91124,1
39338,32.106742,-89.230937,Louin,MS,E494,207531,47124,198914,43348,76565,1
39339,33.101905,-89.011663,Louisville,MS,F494,281647,47023,134147,25997,42897,1
39341,33.098547,-88.566395,Macon,MS,G494,170660,42789,124546,20590,157507,0
39342,32.424496,-88.648338,Marion,MS,H494,216050,34433,113900,16744,92556,1
39345,32.291789,-89.121899,Newton,MS,I494,224464,22724,118583,45298,188825,1
39346,32.965035,-89.095535,Noxapater,MS,J494,189719,14141,236820,32995,165236,0
39347,32.060443,-88.942004,Pachuta,MS,K494,135732,23597,275025,28627,11381,0
39348,32.015293,-89.032672,Paulding,MS,L494,305094,41040,250305,48874,33589,1
39350,32.796469,-89.125241,Philadelphia,MS,M494,251628,49454,204951,29711,146927,1
39352,32.684042,-88.481687,Porterville,MS,N494,301067,25927,189401,19686,23249,1
39354,32.875326,-88.840419,Preston,MS,O494,197065,14155,115105,38294,65780,0
39355,32.054731,-88.624649,Quitman,MS,P494,327116,45323,367944,14026,184732,1
39356,32.134212,-89.021973,Rose Hill,MS,Q494,311295,15187,176998,42037,48106,1
39358,32.90539,-88.411185,Scooba,MS,R494,235639,40744,345888,44975,46759,1
39359,32.567824,-89.333571,Sebastopol,MS,S494,237989,38225,378845,46362,72237,1
39360,31.864814,-88.754017,Shubuta,MS,T494,215584,25717,190105,14200,51845,1
39361,32.995473,-88.59638,Shuqualak,MS,U494,359666,47936,215409,26055,110063,1
39362,31.39096,-88.541129,State Line,MS,V494,112822,21929,168644,43870,182319,0
39363,32.127054,-88.765481,Stonewall,MS,W494,186851,23693,150976,31894,34301,0
39364,32.405281,-88.486617,Toomsuba,MS,X494,145255,16425,149154,41732,45269,0
39365,32.602694,-89.126133,Union,MS,Y494,125948,14995,226542,28426,88180,0
39366,31.943818,-88.918617,Vossburg,MS,Z494,335197,38586,142767,28419,152789,1
39367,31.676874,-88.66586,Waynesboro,MS,A495,375406,48198,202916,27070,64001,1
39401,31.234112,-89.265885,Hattiesburg,MS,B495,372258,36543,283115,30082,133607,1
39402,31.333704,-89.419175,Hattiesburg,MS,C495,287424,38426,290362,43925,153051,1
39406,31.328445,-89.33457,Hattiesburg,MS,D495,392828,37173,294024,48745,160228,1
39421,31.492362,-89.721243,Bassfield,MS,E495,283641,26579,365143,49455,65448,1
39422,31.959313,-89.257708,Bay Springs,MS,F495,183453,21937,266230,12402,130508,0
39423,31.170495,-88.915119,Beaumont,MS,G495,164981,34885,273577,27599,81345,0
39425,31.060357,-89.080132,Brooklyn,MS,H495,146617,20326,107613,20582,62229,0
39426,30.655222,-89.661259,Carriere,MS,I495,387568,34573,243338,11952,181175,1
39427,31.48013,-89.814542,Carson,MS,J495,381642,40958,123643,32557,142227,1
39428,31.651053,-89.57284,Collins,MS,K495,295611,24229,248475,35396,173376,1
39429,31.239384,-89.763166,Columbia,MS,L495,175903,19930,125070,20457,52436,0
39437,31.579926,-89.218571,Ellisville,MS,M495,367311,29569,354909,44463,87779,1
39439,31.849171,-89.013986,Heidelberg,MS,N495,148476,36416,285214,44552,87733,0
39440,31.693212,-89.147245,Laurel,MS,O495,204484,31504,368156,43975,102471,1
39443,31.716721,-89.078154,Laurel,MS,P495,195516,14994,136833,19997,160033,0
39451,31.1772,-88.621661,Leakesville,MS,Q495,134082,24931,212426,47401,18717,0
39452,30.873965,-88.601996,Lucedale,MS,R495,378997,18794,115960,18352,26199,1
39455,31.011868,-89.458807,Lumberton,MS,S495,318147,15765,126259,36219,35746,1
39456,31.06007,-88.823703,Mc Lain,MS,T495,398421,15551,195931,11665,64212,1
39459,31.489786,-89.304575,Moselle,MS,U495,205655,34493,307340,34971,152688,1
39461,31.205789,-88.732708,Neely,MS,V495,237121,28677,292348,28544,46377,1
39462,31.234012,-89.056621,New Augusta,MS,W495,331146,21101,359031,26410,60320,1
